"grammar","chunk_size","chunk_id","chunk_range","control_sum","chunk_time","chunk_mem_mb"
"g1",16,535,"8560 8575",0,0.160499535,-13
"g1",16,536,"8576 8591",0,0.168315404,17
"g1",16,537,"8592 8607",4,0.575584515,32
"g1",16,538,"8608 8623",3,0.250933165,25
"g1",16,539,"8624 8639",0,0.205510032,-7
"g1",16,540,"8640 8655",5,0.41880257899999995,22
"g1",16,541,"8656 8671",2,0.249408934,21
"g1",16,542,"8672 8687",13,0.382684011,21
"g1",16,543,"8688 8703",8,0.334254937,8
"g1",16,544,"8704 8719",11,0.333542344,-11
"g1",16,545,"8720 8735",2,0.26947333500000004,-8
"g1",16,546,"8736 8751",9,0.27664018399999996,-6
"g1",16,547,"8752 8767",4,0.257548414,-2
"g1",16,548,"8768 8783",0,0.174489485,13
"g1",16,549,"8784 8799",8,0.440458215,31
"g1",16,550,"8800 8815",10,0.343761117,-37
"g1",16,551,"8816 8831",31,0.559429116,9
"g1",16,552,"8832 8847",0,0.188576016,-6
"g1",16,553,"8848 8863",31,0.494057821,21
"g1",16,554,"8864 8879",4,0.308469574,40
"g1",16,555,"8880 8895",11,0.39771213899999996,22
"g1",16,556,"8896 8911",8,0.27164685,32
"g1",16,557,"8912 8927",7,0.35830608599999997,-10
"g1",16,558,"8928 8943",87,2.091233128,-12
"g1",16,559,"8944 8959",0,0.164722197,13
"g1",16,560,"8960 8975",0,0.18252506,-10
"g1",16,561,"8976 8991",5,0.253421885,40
"g1",16,562,"8992 9007",11,0.273086277,26
"g1",16,563,"9008 9023",3,0.26129452400000003,26
"g1",16,564,"9024 9039",4,0.27485284,4
"g1",16,565,"9040 9055",28,0.515247293,32
"g1",16,566,"9056 9071",3,0.244412352,39
"g1",16,567,"9072 9087",117,0.649378604,33
"g1",16,568,"9088 9103",8,0.312629763,6
"g1",16,569,"9104 9119",15,0.681054362,13
"g1",16,570,"9120 9135",12,0.35991275699999997,4
"g1",16,571,"9136 9151",8,0.358304089,27
"g1",16,572,"9152 9167",3,0.282083712,30
"g1",16,573,"9168 9183",2,0.239436871,-15
"g1",16,574,"9184 9199",4,0.27006798,5
"g1",16,575,"9200 9215",0,0.180737394,7
"g1",16,576,"9216 9231",36,0.369394738,12
"g1",16,577,"9232 9247",0,0.18122332900000002,29
"g1",16,578,"9248 9263",15,0.244909666,22
"g1",16,579,"9264 9279",24,0.44065161799999997,1
"g1",16,580,"9280 9295",85,0.5229344300000001,-18
"g1",16,581,"9296 9311",162,0.9211375940000001,30
"g1",16,582,"9312 9327",4,0.385268782,11
"g1",16,583,"9328 9343",3,0.23732761300000002,21
"g1",16,584,"9344 9359",8,0.268291071,2
"g1",16,585,"9360 9375",0,0.20949942300000002,-12
"g1",16,586,"9376 9391",0,0.17110663299999998,32
"g1",16,587,"9392 9407",0,0.190812633,-6
"g1",16,588,"9408 9423",0,0.178354185,-21
"g1",16,589,"9424 9439",14,0.311795317,33
"g1",16,590,"9440 9455",0,0.17108186,11
"g1",16,591,"9456 9471",0,0.202438377,4
"g1",16,592,"9472 9487",4,0.266304534,34
"g1",16,593,"9488 9503",164,1.383786041,-10
"g1",16,594,"9504 9519",3,0.340889586,-34
"g1",16,595,"9520 9535",0,0.16607664500000002,-4
"g1",16,596,"9536 9551",143,1.085697054,-1
"g1",16,597,"9552 9567",2,0.37588037300000005,-2
"g1",16,598,"9568 9583",10,0.337793445,30
"g1",16,599,"9584 9599",3,0.27532630599999997,36
"g1",16,600,"9600 9615",6,0.23833898199999998,20
"g1",16,601,"9616 9631",0,0.18288686999999998,19
"g1",16,602,"9632 9647",0,0.179915933,19
"g1",16,603,"9648 9663",2,0.29354519399999995,30
"g1",16,604,"9664 9679",20,0.36225617699999996,28
"g1",16,605,"9680 9695","",""
"g1",16,606,"9696 9711",3,0.341318981,18
"g1",16,607,"9712 9727",32,0.516992084,29
"g1",16,608,"9728 9743",8,0.331526401,11
"g1",16,609,"9744 9759",2,0.25047181,32
"g1",16,610,"9760 9775",10,0.28480659100000005,10
"g1",16,611,"9776 9791",7,0.26352803399999997,-7
"g1",16,612,"9792 9807",0,0.184006287,7
"g1",16,613,"9808 9823",2,0.28327612900000004,-8
"g1",16,614,"9824 9839",4,0.272093598,15
"g1",16,615,"9840 9855",53,0.909829832,28
"g1",16,616,"9856 9871",0,0.202029105,40
"g1",16,617,"9872 9887",105,0.814898672,13
"g1",16,618,"9888 9903",0,0.18398815799999998,6
"g1",16,619,"9904 9919",3,0.259086082,10
"g1",16,620,"9920 9935",0,0.202069648,23
"g1",16,621,"9936 9951",6,0.46136197700000003,-23
"g1",16,622,"9952 9967",3,0.229515904,13
"g1",16,623,"9968 9983",0,0.21805434199999998,2
"g1",16,624,"9984 9999",0,0.196973912,27
"g1",16,625,"10000 10015",17,0.33750152000000005,2
"g1",16,626,"10016 10031",15,0.37681420600000004,24
"g1",16,627,"10032 10047",1,0.259242607,27
"g1",16,628,"10048 10063",0,0.229629683,13
"g1",16,629,"10064 10079",7,0.5008175340000001,-4
"g1",16,630,"10080 10095",0,0.177345383,16
"g1",16,631,"10096 10111",2,0.283681497,14
"g1",16,632,"10112 10127",3,0.212415103,15
"g1",16,633,"10128 10143",10,0.261170327,13
"g1",16,634,"10144 10159",7,0.364201463,7
"g1",16,635,"10160 10175",15,0.52320956,10
"g1",16,636,"10176 10191",40,0.574181273,-9
"g1",16,637,"10192 10207",0,0.177185139,19
"g1",16,638,"10208 10223",10,0.2479389,33
"g1",16,639,"10224 10239",6,0.304441318,-6
"g1",16,640,"10240 10255",28,0.709796852,36
"g1",16,641,"10256 10271",0,0.16783881299999998,3
"g1",16,642,"10272 10287",5,0.37460595799999996,-34
"g1",16,643,"10288 10303",11,0.273934597,6
"g1",16,644,"10304 10319",7,0.347755182,20
"g1",16,645,"10320 10335",139,0.923419852,5
"g1",16,646,"10336 10351",1,0.402623212,15
"g1",16,647,"10352 10367",19,0.37362611900000003,-5
"g1",16,648,"10368 10383",51,0.809920831,30
"g1",16,649,"10384 10399",0,0.17533095,1
"g1",16,650,"10400 10415",0,0.149666087,-19
"g1",16,651,"10416 10431",0,0.22232823200000001,13
"g1",16,652,"10432 10447",3,0.23853822400000002,-13
"g1",16,653,"10448 10463",10,0.385336593,11
"g1",16,654,"10464 10479",3,0.26814224400000003,-2
"g1",16,655,"10480 10495",0,0.146790762,-6
"g1",16,656,"10496 10511",9,0.362516124,4
"g1",16,657,"10512 10527",9,0.529820973,39
"g1",16,658,"10528 10543",4,0.217602938,19
"g1",16,659,"10544 10559",0,0.186051749,28
"g1",16,660,"10560 10575",2,0.30334432,-3
"g1",16,661,"10576 10591",3,0.252708616,-7
"g1",16,662,"10592 10607",0,0.20938499300000002,-8
"g1",16,663,"10608 10623",69,0.6857782499999999,3
"g1",16,664,"10624 10639",92,1.491017194,29
"g1",16,665,"10640 10655",2,0.250822314,-9
"g1",16,666,"10656 10671",21,0.42972957700000003,35
"g1",16,667,"10672 10687",0,0.15984362300000002,3
"g1",16,668,"10688 10703",23,0.48769462700000005,36
"g1",16,669,"10704 10719",5,0.338440812,-29
"g1",16,670,"10720 10735",41,0.546721973,-18
"g1",16,671,"10736 10751",5,0.272761501,4
"g1",16,672,"10752 10767",3,0.30459929399999996,29
"g1",16,673,"10768 10783",0,0.204561938,-8
"g1",16,674,"10784 10799",11,0.313093996,8
"g1",16,675,"10800 10815",22,0.325799239,-10
"g1",16,676,"10816 10831",0,0.173027053,2
"g1",16,677,"10832 10847",244,1.02365585,50
"g1",16,678,"10848 10863",3,0.274638378,-2
"g1",16,679,"10864 10879",16,0.476900239,-23
"g1",16,680,"10880 10895",3,0.280363965,3
"g1",16,681,"10896 10911",9,0.46875360899999996,4
"g1",16,682,"10912 10927",2,0.268542315,2
"g1",16,683,"10928 10943",9,0.393438713,-22
"g1",16,684,"10944 10959",31,0.676202092,30
"g1",16,685,"10960 10975",2,0.299091905,20
"g1",16,686,"10976 10991",0,0.1965403,12
"g1",16,687,"10992 11007",12,0.275140793,6
"g1",16,688,"11008 11023",5,0.25293437,24
"g1",16,689,"11024 11039",8,0.30273529000000005,3
"g1",16,690,"11040 11055",2,0.253446445,24
"g1",16,691,"11056 11071",9,0.320940108,25
"g1",16,692,"11072 11087",9,0.265123611,-7
"g1",16,693,"11088 11103",21,0.41900611400000004,-2
"g1",16,694,"11104 11119",10,0.324723207,-7
"g1",16,695,"11120 11135",29,0.7139162280000001,-13
"g1",16,696,"11136 11151",2,0.248391716,28
"g1",16,697,"11152 11167",9,0.576641579,-4
"g1",16,698,"11168 11183",6,0.37183695,38
"g1",16,699,"11184 11199",0,0.181334408,4
"g1",16,700,"11200 11215",7,0.271913976,12
"g1",16,701,"11216 11231",33,0.380949328,8
"g1",16,702,"11232 11247",10,0.248287911,4
"g1",16,703,"11248 11263",7,0.38530173500000003,-3
"g1",16,704,"11264 11279",16,0.660479059,31
"g1",16,705,"11280 11295",0,0.185806832,-15
"g1",16,706,"11296 11311","",""
"g1",16,707,"11312 11327",16,0.499437205,23
"g1",16,708,"11328 11343",23,0.528955381,29
"g1",16,709,"11344 11359",9,0.27605379399999996,-3
"g1",16,710,"11360 11375",2,0.358896416,18
"g1",16,711,"11376 11391",5,0.251632202,21
"g1",16,712,"11392 11407",87,0.75414648,11
"g1",16,713,"11408 11423",5,0.359514716,-4
"g1",16,714,"11424 11439",3,0.354526881,-6
"g1",16,715,"11440 11455",0,0.171040195,10
"g1",16,716,"11456 11471",56,0.502239545,24
"g1",16,717,"11472 11487",0,0.208028624,4
"g1",16,718,"11488 11503",13,0.507013237,29
"g1",16,719,"11504 11519",23,0.506197518,26
"g1",16,720,"11520 11535",11,0.256631346,6
"g1",16,721,"11536 11551",11,0.235467443,11
"g1",16,722,"11552 11567",16,0.730478065,17
"g1",16,723,"11568 11583",19,0.549328114,13
"g1",16,724,"11584 11599",2,0.34245950599999997,-26
"g1",16,725,"11600 11615",2,0.25827242,-15
"g1",16,726,"11616 11631",0,0.197495117,-1
"g1",16,727,"11632 11647",5,0.24758429899999998,-15
"g1",16,728,"11648 11663",5,0.311410505,16
"g1",16,729,"11664 11679",11,0.36937404900000004,26
"g1",16,730,"11680 11695",2,0.27202582200000003,0
"g1",16,731,"11696 11711",2,0.252708913,35
"g1",16,732,"11712 11727",19,0.28880240500000004,-21
"g1",16,733,"11728 11743",34,0.509496219,2
"g1",16,734,"11744 11759",3,0.262677945,-38
"g1",16,735,"11760 11775",39,0.7034173530000001,23
"g1",16,736,"11776 11791",20,0.500023989,22
"g1",16,737,"11792 11807",21,0.454831053,-1
"g1",16,738,"11808 11823",11,0.34732908500000004,2
"g1",16,739,"11824 11839",2,0.27741793200000003,-29
"g1",16,740,"11840 11855",3,0.247371653,-7
"g1",16,741,"11856 11871",0,0.160138733,17
"g1",16,742,"11872 11887",3,0.280029449,27
"g1",16,743,"11888 11903",0,0.173477737,20
"g1",16,744,"11904 11919",6,0.46531877200000005,7
"g1",16,745,"11920 11935",9,0.639993892,-13
"g1",16,746,"11936 11951",0,0.174752581,0
"g1",16,747,"11952 11967",6,0.35875214099999997,-18
"g1",16,748,"11968 11983",1,0.249648774,-13
"g1",16,749,"11984 11999",0,0.17245328599999998,6
"g1",16,750,"12000 12015",7,0.326660751,-1
"g1",16,751,"12016 12031",0,0.163510447,18
"g1",16,752,"12032 12047",44,0.482537276,-13
"g1",16,753,"12048 12063",8,0.247204685,38
"g1",16,754,"12064 12079",0,0.192532895,32
"g1",16,755,"12080 12095",2,0.2573102,11
"g1",16,756,"12096 12111",5,0.424607209,-38
"g1",16,757,"12112 12127",36,0.261992175,-4
"g1",16,758,"12128 12143",3,0.24897929700000002,27
"g1",16,759,"12144 12159",19,0.533713001,17
"g1",16,760,"12160 12175",2,0.240059881,-13
"g1",16,761,"12176 12191",9,0.441318439,34
"g1",16,762,"12192 12207",0,0.18485813099999998,8
"g1",16,763,"12208 12223",27,0.5450104290000001,8
"g1",16,764,"12224 12239",8,0.367462979,28
"g1",16,765,"12240 12255",0,0.16703267700000002,-36
"g1",16,766,"12256 12271",0,0.157962683,-11
"g1",16,767,"12272 12287",26,0.59016355,-23
"g1",16,768,"12288 12303",2,0.229946655,13
"g1",16,769,"12304 12319",3,0.34512415399999996,7
"g1",16,770,"12320 12335",9,0.36954287399999997,32
"g1",16,771,"12336 12351",73,0.691008766,-24
"g1",16,772,"12352 12367",0,0.171992942,27
"g1",16,773,"12368 12383",3,0.306083135,-16
"g1",16,774,"12384 12399",14,0.40292154799999996,-8
"g1",16,775,"12400 12415",29,0.7703631209999999,37
"g1",16,776,"12416 12431",15,0.498700567,-9
"g1",16,777,"12432 12447",2,0.264453461,40
"g1",16,778,"12448 12463",45,0.707182623,11
"g1",16,779,"12464 12479",0,0.181769594,-5
"g1",16,780,"12480 12495",10,0.355320749,11
"g1",16,781,"12496 12511",5,0.299719816,8
"g1",16,782,"12512 12527",3,0.25667962899999996,-6
"g1",16,783,"12528 12543",7,0.37788024200000003,21
"g1",16,784,"12544 12559",0,0.18903720100000002,9
"g1",16,785,"12560 12575",7,0.42655314099999997,-5
"g1",16,786,"12576 12591",0,0.179078181,-2
"g1",16,787,"12592 12607",3,0.26067254,-22
"g1",16,788,"12608 12623",4,0.35046385199999996,3
"g1",16,789,"12624 12639",2,0.318541806,-1
"g1",16,790,"12640 12655",4,0.34365927900000004,37
"g1",16,791,"12656 12671",2,0.262734686,3
"g1",16,792,"12672 12687",1,0.294851793,18
"g1",16,793,"12688 12703",55,0.44699038,-7
"g1",16,794,"12704 12719",0,0.186658639,19
"g1",16,795,"12720 12735",0,0.183112764,-13
"g1",16,796,"12736 12751",32,0.476350753,27
"g1",16,797,"12752 12767",394,0.8028514269999999,48
"g1",16,798,"12768 12783",2,0.242616102,-13
"g1",16,799,"12784 12799",6,0.249031313,23
"g1",16,800,"12800 12815",11,0.26994298099999997,-11
"g1",16,801,"12816 12831",7,0.284469158,-42
"g1",16,802,"12832 12847",3,0.266778548,-32
"g1",16,803,"12848 12863",3,0.46575820900000003,0
"g1",16,804,"12864 12879",14,0.681464786,11
"g1",16,805,"12880 12895",0,0.15098647399999998,3
"g1",16,806,"12896 12911",10,0.352263238,-10
"g1",16,807,"12912 12927","",""
"g1",16,808,"12928 12943",18,0.629108281,19
"g1",16,809,"12944 12959",14,0.367484395,5
"g1",16,810,"12960 12975",0,0.21176435100000002,6
"g1",16,811,"12976 12991",6,0.286031179,28
"g1",16,812,"12992 13007",0,0.17710754499999998,17
"g1",16,813,"13008 13023",13,0.35445316200000004,-8
"g1",16,814,"13024 13039",5,0.523341389,2
"g1",16,815,"13040 13055",2,0.287885694,14
"g1",16,816,"13056 13071",0,0.16824726799999998,19
"g1",16,817,"13072 13087",32,0.493158494,1
"g1",16,818,"13088 13103",5,0.245677246,-1
"g1",16,819,"13104 13119",10,0.30300508000000004,26
"g1",16,820,"13120 13135",126,1.106639502,24
"g1",16,821,"13136 13151",0,0.20084471199999998,-2
"g1",16,822,"13152 13167",13,0.338564692,12
"g1",16,823,"13168 13183",8,0.35308718699999997,-26
"g1",16,824,"13184 13199",4,0.252680399,-10
"g1",16,825,"13200 13215",1,0.242750921,23
"g1",16,826,"13216 13231",5,0.347513743,-12
"g1",16,827,"13232 13247",6,0.37229634600000006,-15
"g1",16,828,"13248 13263",397,1.527115443,9
"g1",16,829,"13264 13279",0,0.17956897900000002,27
"g1",16,830,"13280 13295",45,0.594797766,10
"g1",16,831,"13296 13311",2,0.23456765699999998,15
"g1",16,832,"13312 13327",46,0.6973256139999999,21
"g1",16,833,"13328 13343",0,0.162410856,26
"g1",16,834,"13344 13359",4,0.376592189,21
"g1",16,835,"13360 13375",3,0.25618339700000003,0
"g1",16,836,"13376 13391",3,0.243678598,24
"g1",16,837,"13392 13407",15,0.522112753,-3
"g1",16,838,"13408 13423",17,0.534952106,24
"g1",16,839,"13424 13439",3,0.281100487,10
"g1",16,840,"13440 13455",6,0.24963601700000002,25
"g1",16,841,"13456 13471",39,1.1339081659999999,35
"g1",16,842,"13472 13487",7,0.363781691,15
"g1",16,843,"13488 13503",0,0.197321773,-31
"g1",16,844,"13504 13519",10,0.38457011599999996,16
"g1",16,845,"13520 13535",2,0.23038278299999998,3
"g1",16,846,"13536 13551",8,0.444964495,19
"g1",16,847,"13552 13567",7,0.35548905999999997,23
"g1",16,848,"13568 13583",0,0.179246699,4
"g1",16,849,"13584 13599",3,0.269188359,-1
"g1",16,850,"13600 13615",1,0.296487345,31
"g1",16,851,"13616 13631",2,0.325015571,33
"g1",16,852,"13632 13647",4,0.264744248,1
"g1",16,853,"13648 13663",72,0.8961413770000001,-4
"g1",16,854,"13664 13679",0,0.160114645,-2
"g1",16,855,"13680 13695",17,0.36303571799999995,25
"g1",16,856,"13696 13711",12,0.335348227,-6
"g1",16,857,"13712 13727",2,0.280433508,-21
"g1",16,858,"13728 13743",0,0.207245072,9
"g1",16,859,"13744 13759",14,0.549951944,11
"g1",16,860,"13760 13775",202,0.973361033,25
"g1",16,861,"13776 13791",0,0.150014774,5
"g1",16,862,"13792 13807",6,0.357189424,-10
"g1",16,863,"13808 13823",3,0.257274096,25
"g1",16,864,"13824 13839",6,0.286609358,8
"g1",16,865,"13840 13855",2,0.285788891,8
"g1",16,866,"13856 13871",0,0.166269935,5
"g1",16,867,"13872 13887",87,0.891039415,25
"g1",16,868,"13888 13903",2,0.27983219600000003,8
"g1",16,869,"13904 13919",3,0.267476141,29
"g1",16,870,"13920 13935",2,0.238537113,22
"g1",16,871,"13936 13951",6,0.37445497299999997,-1
"g1",16,872,"13952 13967",1,0.282321173,12
"g1",16,873,"13968 13983",48,0.370972354,29
"g1",16,874,"13984 13999",10,0.291014784,16
"g1",16,875,"14000 14015",11,0.358841895,-7
"g1",16,876,"14016 14031",3,0.257336593,-26
"g1",16,877,"14032 14047",0,0.18253716,11
"g1",16,878,"14048 14063",2,0.253590152,51
"g1",16,879,"14064 14079",20,0.375496489,-21
"g1",16,880,"14080 14095",0,0.17721023,32
"g1",16,881,"14096 14111",7,0.48708772800000005,30
"g1",16,882,"14112 14127",7,0.517739312,24
"g1",16,883,"14128 14143",20,0.351488798,0
"g1",16,884,"14144 14159",10,0.235897934,7
"g1",16,885,"14160 14175",9,0.417646167,5
"g1",16,886,"14176 14191",0,0.184249979,8
"g1",16,887,"14192 14207",0,0.180109667,-17
"g1",16,888,"14208 14223",0,0.189823196,-25
"g1",16,889,"14224 14239",5,0.272360343,29
"g1",16,890,"14240 14255",6,0.225332267,-18
"g1",16,891,"14256 14271",27,0.832591204,10
"g1",16,892,"14272 14287",0,0.18166014000000003,2
"g1",16,893,"14288 14303",11,0.5608226540000001,6
"g1",16,894,"14304 14319",70,0.857547861,20
"g1",16,895,"14320 14335",0,0.174219492,22
"g1",16,896,"14336 14351",1,0.272652927,7
"g1",16,897,"14352 14367",0,0.174227114,-2
"g1",16,898,"14368 14383",2,0.262875448,-17
"g1",16,899,"14384 14399",14,0.5169636839999999,-23
"g1",16,900,"14400 14415",20,0.46811268100000003,40
"g1",16,901,"14416 14431",20,0.512372424,23
"g1",16,902,"14432 14447",1,0.26952866799999997,9
"g1",16,903,"14448 14463",7,0.342642922,-17
"g1",16,904,"14464 14479",22,0.492434843,28
"g1",16,905,"14480 14495",168,0.9662463739999999,-7
"g1",16,906,"14496 14511",3,0.29347852,37
"g1",16,907,"14512 14527",3,0.30481935499999996,36
"g1",16,908,"14528 14543","",""
"g1",16,909,"14544 14559",0,0.279849935,33
"g1",16,910,"14560 14575",9,0.479871084,-7
"g1",16,911,"14576 14591",22,0.533326412,-10
"g1",16,912,"14592 14607",18,0.694415719,-1
"g1",16,913,"14608 14623",0,0.187975654,23
"g1",16,914,"14624 14639",0,0.22684685,4
"g1",16,915,"14640 14655",8,0.366407998,5
"g1",16,916,"14656 14671",0,0.16899529000000002,2
"g1",16,917,"14672 14687",3,0.26737566199999996,1
"g1",16,918,"14688 14703",6,0.310428275,2
"g1",16,919,"14704 14719",52,0.668888186,23
"g1",16,920,"14720 14735",0,0.168420727,-35
"g1",16,921,"14736 14751",0,0.163322948,-10
"g1",16,922,"14752 14767",0,0.20651223200000002,10
"g1",16,923,"14768 14783",2,0.36758346999999997,-1
"g1",16,924,"14784 14799",2,0.25948077599999997,-9
"g1",16,925,"14800 14815",3,0.305192071,12
"g1",16,926,"14816 14831",14,0.582155262,5
"g1",16,927,"14832 14847",6,0.331839593,-11
"g1",16,928,"14848 14863",0,0.15164514199999998,34
"g1",16,929,"14864 14879",4,0.367591146,-1
"g1",16,930,"14880 14895",8,0.255857324,3
"g1",16,931,"14896 14911",5,0.253589616,28
"g1",16,932,"14912 14927",3,0.265107024,14
"g1",16,933,"14928 14943",28,0.706940912,37
"g1",16,934,"14944 14959",96,0.9385734539999999,44
"g1",16,935,"14960 14975",21,0.441367847,0
"g1",16,936,"14976 14991",28,0.680336686,-13
"g1",16,937,"14992 15007",0,0.200375303,-13
"g1",16,938,"15008 15023",13,0.375267669,22
"g1",16,939,"15024 15039",0,0.166967837,2
"g1",16,940,"15040 15055",36,0.363927404,14
"g1",16,941,"15056 15071",11,0.32095561300000003,30
"g1",16,942,"15072 15087",0,0.150485797,23
"g1",16,943,"15088 15103",2,0.238015329,13
"g1",16,944,"15104 15119",2,0.245156285,-11
"g1",16,945,"15120 15135",14,0.589051817,6
"g1",16,946,"15136 15151",0,0.19262890100000002,17
"g1",16,947,"15152 15167",0,0.163804555,-16
"g1",16,948,"15168 15183",3,0.400553786,-10
"g1",16,949,"15184 15199",3,0.27674222200000004,-11
"g1",16,950,"15200 15215",5,0.295671673,-9
"g1",16,951,"15216 15231",4,0.280996054,-21
"g1",16,952,"15232 15247",0,0.166806558,-24
"g1",16,953,"15248 15263",0,0.151329726,19
"g1",16,954,"15264 15279",3,0.234280263,-5
"g1",16,955,"15280 15295",0,0.14690325799999998,0
"g1",16,956,"15296 15311",0,0.184749598,27
"g1",16,957,"15312 15327",5,0.41824321099999995,-15
"g1",16,958,"15328 15343",11,0.378627655,32
"g1",16,959,"15344 15359",7,0.317621337,12
"g1",16,960,"15360 15375",4,0.291637205,-18
"g1",16,961,"15376 15391",9,0.27477758,38
"g1",16,962,"15392 15407",0,0.17908088900000002,14
"g1",16,963,"15408 15423",2,0.335464573,12
"g1",16,964,"15424 15439",1,0.27262376,-72
"g1",16,965,"15440 15455",0,0.165150188,7
"g1",16,966,"15456 15471",0,0.185530967,-2
"g1",16,967,"15472 15487",3,0.501296188,41
"g1",16,968,"15488 15503",3,0.240156026,17
"g1",16,969,"15504 15519",5,0.34625876299999997,-3
"g1",16,970,"15520 15535",0,0.17226887700000001,-4
"g1",16,971,"15536 15551",3,0.257906617,23
"g1",16,972,"15552 15567",6,0.28121251599999997,18
"g1",16,973,"15568 15583",5,0.362034552,20
"g1",16,974,"15584 15599",2,0.393267836,-7
"g1",16,975,"15600 15615",0,0.180263239,-3
"g1",16,976,"15616 15631",7,0.339962226,8
"g1",16,977,"15632 15647",0,0.178934378,-2
"g1",16,978,"15648 15663",84,1.062560751,50
"g1",16,979,"15664 15679",9,0.347038139,18
"g1",16,980,"15680 15695",7,0.36491506500000004,-17
"g1",16,981,"15696 15711",5,0.24896748500000002,31
"g1",16,982,"15712 15727",1,0.280809543,-11
"g1",16,983,"15728 15743",38,0.518891808,24
"g1",16,984,"15744 15759",4,0.320681137,28
"g1",16,985,"15760 15775",17,0.358486339,7
"g1",16,986,"15776 15791",193,0.9782329099999999,6
"g1",16,987,"15792 15807",11,0.35431772100000003,30
"g1",16,988,"15808 15823",0,0.188350828,-22
"g1",16,989,"15824 15839",0,0.147847613,2
"g1",16,990,"15840 15855",8,0.280270687,-3
"g1",16,991,"15856 15871",137,1.0464554700000002,10
"g1",16,992,"15872 15887",0,0.16144336999999997,-3
"g1",16,993,"15888 15903",5,0.299127224,20
"g1",16,994,"15904 15919",23,0.538935872,21
"g1",16,995,"15920 15935",2,0.39601025700000003,6
"g1",16,996,"15936 15951",15,0.5241189869999999,27
"g1",16,997,"15952 15967",27,0.687804353,4
"g1",16,998,"15968 15983",9,0.371635636,-7
"g1",16,999,"15984 15999",13,0.357770603,3
"g1",16,1000,"16000 16015",10,0.370878019,2
"g1",16,1001,"16016 16031",5,0.27662746600000004,3
"g1",16,1002,"16032 16047",420,1.469195312,29
"g1",16,1003,"16048 16063",5,0.254698545,35
"g1",16,1004,"16064 16079",41,0.342279917,-7
"g1",16,1005,"16080 16095",42,0.706257597,13
