name,param:algo,param:chunk_size,param:grammar,param:graph,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g2-5000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],5000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,3.9332699419901473,3.9332699419901473,3.9332699419901473,0,3.9332699419901473,0.0,0;0,0.25424138560243903,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-hierarchy-g1-5000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],5000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,3.9438588179909857,3.9438588179909857,3.9438588179909857,0,3.9438588179909857,0.0,0;0,0.25355877229636814,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-geo-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,3.9722837360022822,3.9722837360022822,3.9722837360022822,0,3.9722837360022822,0.0,0;0,0.25174435323857375,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g2-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,4.000022221996915,4.000022221996915,4.000022221996915,0,4.000022221996915,0.0,0;0,0.2499986111329087,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-go-hierarchy-g1-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,4.004821192997042,4.004821192997042,4.004821192997042,0,4.004821192997042,0.0,0;0,0.24969903818643185,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-go-hierarchy-g2-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,4.019920523001929,4.019920523001929,4.019920523001929,0,4.019920523001929,0.0,0;0,0.24876113701204142,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g2-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,4.076635710996925,4.076635710996925,4.076635710996925,0,4.076635710996925,0.0,0;0,0.24530030910106854,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-geospecies-g1-50000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],50000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,4.197943214996485,4.197943214996485,4.197943214996485,0,4.197943214996485,0.0,0;0,0.23821189301171558,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-eclass_514en-g2-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,4.3318815999955405,4.3318815999955405,4.3318815999955405,0,4.3318815999955405,0.0,0;0,0.2308465679212076,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-eclass_514en-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,4.418119485999341,4.418119485999341,4.418119485999341,0,4.418119485999341,0.0,0;0,0.22634064179769653,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,4.460159371999907,4.460159371999907,4.460159371999907,0,4.460159371999907,0.0,0;0,0.22420723489788805,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,4.502477167989127,4.502477167989127,4.502477167989127,0,4.502477167989127,0.0,0;0,0.22209996024180056,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-eclass_514en-g1-50000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],50000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,4.787476905999938,4.787476905999938,4.787476905999938,0,4.787476905999938,0.0,0;0,0.20887829218491752,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-geospecies-g1-10000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],10000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,4.860952190007083,4.860952190007083,4.860952190007083,0,4.860952190007083,0.0,0;0,0.20572101121581754,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-geo-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go.txt,4.9811763189936755,4.9811763189936755,4.9811763189936755,0,4.9811763189936755,0.0,0;0,0.20075579260001492,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-geo-5000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],5000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go.txt,4.986281977006001,4.986281977006001,4.986281977006001,0,4.986281977006001,0.0,0;0,0.20055023053478557,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-geo-10000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],10000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go.txt,4.991774512003758,4.991774512003758,4.991774512003758,0,4.991774512003758,0.0,0;0,0.20032956168097987,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-geo-50000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],50000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go.txt,5.004328019000241,5.004328019000241,5.004328019000241,0,5.004328019000241,0.0,0;0,0.1998270289643761,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-geo-100000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go.txt,5.050108241994167,5.050108241994167,5.050108241994167,0,5.050108241994167,0.0,0;0,0.19801555770319965,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-geo-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go.txt,5.063535662004142,5.063535662004142,5.063535662004142,0,5.063535662004142,0.0,0;0,0.1974904625445456,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-geo-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go.txt,5.1458588969981065,5.1458588969981065,5.1458588969981065,0,5.1458588969981065,0.0,0;0,0.1943310184007107,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-eclass_514en-g2-10000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],10000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,5.2535435410100035,5.2535435410100035,5.2535435410100035,0,5.2535435410100035,0.0,0;0,0.1903477133469704,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-go-hierarchy-g1-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,5.305122769990703,5.305122769990703,5.305122769990703,0,5.305122769990703,0.0,0;0,0.18849705150211868,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-geospecies-g1-100000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,5.4331910890032304,5.4331910890032304,5.4331910890032304,0,5.4331910890032304,0.0,0;0,0.18405389827425697,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-hierarchy-g2-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,5.504537935994449,5.504537935994449,5.504537935994449,0,5.504537935994449,0.0,0;0,0.18166829107688584,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-go-hierarchy-g2-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,5.605044570998871,5.605044570998871,5.605044570998871,0,5.605044570998871,0.0,0;0,0.17841071330174824,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-geospecies-g1-5000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],5000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,5.678461547999177,5.678461547999177,5.678461547999177,0,5.678461547999177,0.0,0;0,0.1761040365505958,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-geo-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/geo.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go.txt,5.767176510998979,5.767176510998979,5.767176510998979,0,5.767176510998979,0.0,0;0,0.1733950743648701,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-eclass_514en-g2-5000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],5000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,6.271270330005791,6.271270330005791,6.271270330005791,0,6.271270330005791,0.0,0;0,0.15945732640727617,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g1-None],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,6.570603024010779,6.570603024010779,6.570603024010779,0,6.570603024010779,0.0,0;0,0.15219303256424513,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-hierarchy-g1-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,6.84753812100098,6.84753812100098,6.84753812100098,0,6.84753812100098,0.0,0;0,0.14603788724199449,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-eclass_514en-g1-10000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],10000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,7.098434756990173,7.098434756990173,7.098434756990173,0,7.098434756990173,0.0,0;0,0.1408761275174434,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-eclass_514en-g2-100000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,7.405055130002438,7.405055130002438,7.405055130002438,0,7.405055130002438,0.0,0;0,0.13504288387379917,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-hierarchy-g2-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,7.518902064010035,7.518902064010035,7.518902064010035,0,7.518902064010035,0.0,0;0,0.1329981414156993,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-eclass_514en-g1-5000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],5000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,8.528045389000908,8.528045389000908,8.528045389000908,0,8.528045389000908,0.0,0;0,0.11726016389286052,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-eclass_514en-g2-50000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],50000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,8.83135672599019,8.83135672599019,8.83135672599019,0,8.83135672599019,0.0,0;0,0.1132328849379457,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-go-hierarchy-g1-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,9.093613598000957,9.093613598000957,9.093613598000957,0,9.093613598000957,0.0,0;0,0.10996728519670435,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g1-5000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],5000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,9.579719767003553,9.579719767003553,9.579719767003553,0,9.579719767003553,0.0,0;0,0.10438718713301054,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g1-10000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],10000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,9.672551602998283,9.672551602998283,9.672551602998283,0,9.672551602998283,0.0,0;0,0.10338533626328977,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-eclass_514en-g2-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,9.964007676011533,9.964007676011533,9.964007676011533,0,9.964007676011533,0.0,0;0,0.10036122336672942,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-eclass_514en-g1-100000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,10.011111065992736,10.011111065992736,10.011111065992736,0,10.011111065992736,0.0,0;0,0.09988901265883984,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-go-hierarchy-g1-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,10.943128344006254,10.943128344006254,10.943128344006254,0,10.943128344006254,0.0,0;0,0.09138154726547805,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g1-50000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],50000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,10.986689120996743,10.986689120996743,10.986689120996743,0,10.986689120996743,0.0,0;0,0.09101923145243934,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-geospecies-g1-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,11.163323864006088,11.163323864006088,11.163323864006088,0,11.163323864006088,0.0,0;0,0.0895790547853136,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g1-100000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],100000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,11.616901586996391,11.616901586996391,11.616901586996391,0,11.616901586996391,0.0,0;0,0.0860814729737721,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-go-hierarchy-g2-100],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],100,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/go-hierarchy.txt,12.102963981000357,12.102963981000357,12.102963981000357,0,12.102963981000357,0.0,0;0,0.08262438866791919,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-eclass_514en-g2-10000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],10000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,12.324337666010251,12.324337666010251,12.324337666010251,0,12.324337666010251,0.0,0;0,0.08114026303887609,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-eclass_514en-g1-50000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],50000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,12.416943623000407,12.416943623000407,12.416943623000407,0,12.416943623000407,0.0,0;0,0.0805351163991483,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoBrute-eclass_514en-g2-500],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoBrute'>],500,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g2.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/eclass_514en.txt,13.632952988991747,13.632952988991747,13.632952988991747,0,13.632952988991747,0.0,0;0,0.07335167962564486,1,1
test/single_source/bench_cfpq_data.py::test_single_source_benchmark_total_big[SingleSourceAlgoOpt-geospecies-g1-1000],UNSERIALIZABLE[<class 'src.algo.single_source.single_source.SingleSourceAlgoOpt'>],1000,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Grammars/g1.cnf,/home/viabzalov/GitReps/CFPQ_PyAlgo/deps/CFPQ_Data/data/RDF/Matrices/geospecies.txt,13.831192240002565,13.831192240002565,13.831192240002565,0,13.831192240002565,0.0,0;0,0.07230034711742352,1,1
